月份,层数,商铺名称,销售额,总租金,租售比,销售坪效,平均租金,商铺面积,一级业态,二级业态,三级业态,合同起始日期,合同结束日期,扣点方式,扣率,合同期限,商铺面积,平均租金
2014年4月,一层,J.Linderberg,"87,007 ","35,882 ",41%,630.4877 ,260 ,138,普通服饰,综合服饰,综合服饰,2013/3/1,2016/5/9,保底与流水两者取高,0.13,3,138,260 
2014年4月,一层,CK Underwear,"120,227 ","12,960 ",11%,1855.3556 ,200 ,64.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/3/20,2018/5/9,保底与流水两者取高,0.06,5,64.8,200 
2014年4月,一层,CK jeans,"326,362 ","42,492 ",13%,1536.5424 ,200 ,212.4,普通服饰,综合服饰,综合服饰,2013/3/20,2018/5/9,保底与流水两者取高,0,5,212.4,200 
2014年4月,一层,Tommy Hilfiger,"453,960 ","45,396 ",10%,2424.9987 ,242 ,187.2,普通服饰,综合服饰,综合服饰,2013/2/18,2016/5/9,纯扣,0.1,3,187.2,242 
2014年4月,一层,MUJI 无印良品,"1,502,822 ","120,226 ",8%,1594.1335 ,128 ,942.72,快时尚,MUJI 无印良品,快时尚,2013/1/20,2018/5/9,纯扣,0.08,5,942.72,128 
2014年4月,一层,T-world,"912,371 ","41,422 ",5%,6611.3826 ,300 ,138,电器,电器/家用电器/IT器材,电器/家用电器/IT器材,2014/3/10,2017/4/9,保底与流水两者取高,0.03,3,138,300 
2014年4月,一层,Starbucks 星巴克（01-38）,"896,578 ","71,726 ",8%,3427.2875 ,274 ,261.6,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/1/14,2023/5/13,保底与流水两者取高,0.08,10,261.6,274 
2014年4月,一层,Massimo Dutti,"382,825 ",0 ,0%,625.5313 ,0 ,612,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,612,0 
2014年4月,一层,ZARA Home,"336,527 ",0 ,0%,706.3961 ,0 ,476.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,476.4,0 
2014年4月,一层,Oysho,"459,677 ",0 ,0%,1609.5138 ,0 ,285.6,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,285.6,0 
2014年4月,一层,Uniqlo 优衣库,"2,124,979 ","194,861 ",9%,1709.2821 ,157 ,1243.2,快时尚,Uniqlo 优衣库,快时尚,2013/1/7,2023/8/30,纯扣,0.08,10,1243.2,157 
2014年4月,一层,Bershka,"565,923 ",0 ,0%,817.3348 ,0 ,692.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,692.4,0 
2014年4月,一层,Dazzle 地素,"182,789 ","32,591 ",18%,1570.3505 ,280 ,116.4,普通服饰,女装,女装,2013/4/20,2016/5/19,保底与流水两者取高,0.11,3,116.4,280 
2014年4月,一层,STACCATO 思加图,"225,072 ","25,748 ",11%,3473.3407 ,397 ,64.8,普通服饰,服饰其它相关,鞋,2013/6/24,2015/7/13,保底与流水两者取高,0.1,2,64.8,397 
2014年4月,一层,Joy&Peace 真美诗,"132,077 ","19,996 ",15%,2341.7936 ,355 ,56.4,普通服饰,服饰其它相关,鞋,2013/6/24,2015/7/13,纯扣,0.13,2,56.4,355 
2014年4月,一层,Pull&Bear,"398,683 ",0 ,0%,743.2578 ,0 ,536.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,536.4,0 
2014年4月,一层,Adidas Originals 三叶草,"391,915 ","56,906 ",15%,3298.9495 ,479 ,118.8,普通服饰,运动服饰,运动服饰/运动配饰,2013/2/27,2015/5/9,保底与流水两者取高,0.13,2,118.8,479 
2014年4月,一层,Clarks 其乐,"195,133 ","21,855 ",11%,4169.4987 ,467 ,46.8,普通服饰,服饰其它相关,鞋,2013/1/20,2017/5/9,保底与流水两者取高,0.1,4,46.8,467 
2014年4月,一层,暇步士,"149,855 ","17,263 ",12%,3286.2974 ,379 ,45.6,普通服饰,服饰其它相关,鞋,2013/1/20,2017/5/9,保底与流水两者取高,0.1,4,45.6,379 
2014年4月,一层,Stradivarius,"153,601 ",0 ,0%,361.5836 ,0 ,424.8,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,424.8,0 
2014年4月,一层,Mo&Co 摩安珂,"99,703 ","26,491 ",27%,522.5541 ,139 ,190.8,普通服饰,女装,女装,2013/3/10,2016/5/9,纯扣,0.17,3,190.8,139 
2014年4月,一层,Lenscrafters 亮视点,"128,058 ","49,802 ",39%,1285.7229 ,500 ,99.6,其它,其它的其它,眼镜,2013/1/16,2016/5/9,保底与流水两者取高,0.16,3,99.6,500 
2014年4月,一层,egg,"86,851 ","28,835 ",33%,813.2135 ,270 ,106.8,其它,其它的其它,眼镜,2013/3/14,2016/5/9,保底与流水两者取高,0.16,3,106.8,270 
2014年4月,一层,City Chain 时间廊,"223,069 ","32,345 ",15%,1998.8280 ,290 ,111.6,珠宝,钟表,钟表,2013/3/14,2016/5/9,保底与流水两者取高,0.12,3,111.6,290 
2014年4月,一层,Amass 阿玛施,"219,600 ","54,263 ",25%,687.9699 ,170 ,319.2,普通服饰,女装,女装,2013/4/10,2016/5/9,保底与流水两者取高,0.06,3,319.2,170 
2014年4月,一层,Springfield,"270,978 ","89,531 ",33%,605.4021 ,200 ,447.6,普通服饰,综合服饰,综合服饰,2013/1/28,2019/5/9,保底与流水两者取高,0.12,6,447.6,200 
2014年4月,一层,Casio 卡西欧,"79,536 ","5,997 ",8%,5523.3333 ,416 ,14.4,珠宝,钟表,钟表,2013/7/26,2014/7/25,纯保底,0,0,14.4,416 
2014年4月,一层,ZARA,"2,605,160 ",0 ,0%,1047.2583 ,0 ,2487.6,快时尚,ZARA,快时尚,2013/6/17,2029/6/16,纯扣,0,15,2487.6,0 
2014年5月,一层,迪卡侬,"6,480,769 ","276,729 ",4%,1815.3415 ,78 ,3570,普通服饰,服饰其它相关,生活特性店,2013/4/1,2033/3/8,纯保底,,19,3570,78 
2014年5月,一层,Jack&Jones 杰克琼斯,"353,833 ","56,118 ",16%,945.9756 ,150 ,374.04,普通服饰,男装,男装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,374.04,150 
2014年5月,一层,Vero Moda,"228,938 ","54,007 ",24%,635.9400 ,150 ,360,普通服饰,女装,女装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,360,150 
2014年5月,一层,Selected 思莱德,"216,065 ","56,242 ",26%,576.1728 ,150 ,375,普通服饰,男装,男装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,375,150 
2014年5月,一层,Only,"329,911 ","54,501 ",17%,907.9458 ,150 ,363.36,普通服饰,女装,女装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,363.36,150 
2014年5月,一层,Mothercare,"997,892 ","99,789 ",10%,1433.7522 ,143 ,696,儿童,儿童零售,母婴用品,2012/12/3,2018/5/9,保底(含物管费)与流水两者取高,0.1,5,696,143 
2014年5月,一层,Ochirly 欧时力,"564,935 ","173,096 ",31%,839.1783 ,257 ,673.2,普通服饰,女装,女装,2012/12/15,2018/5/9,保底与流水两者取高,0.15,5,673.2,257 
2014年5月,一层,LEE,"248,089 ","45,326 ",18%,1554.4436 ,284 ,159.6,普通服饰,综合服饰,中性服装/休闲服饰,2013/3/6,2017/5/9,保底与流水两者取高,0.13,4,159.6,284 
2014年5月,一层,Less,"98,602 ","48,127 ",49%,526.7179 ,257 ,187.2,普通服饰,女装,女装,2013/1/14,2016/5/9,保底与流水两者取高,0.18,3,187.2,257 
2014年5月,一层,Belvio,"158,944 ","19,820 ",12%,2244.9661 ,280 ,70.8,普通服饰,服饰其它相关,鞋,2013/7/18,2015/8/6,保底与流水两者取高,0.1,2,70.8,280 
2014年5月,一层,J.Linderberg,"44,416 ","37,154 ",84%,321.8522 ,269 ,138,普通服饰,综合服饰,综合服饰,2013/3/1,2016/5/9,保底与流水两者取高,0.13,3,138,269 
2014年5月,一层,CK Underwear,"151,531 ","12,956 ",9%,2338.4481 ,200 ,64.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/3/20,2018/5/9,保底与流水两者取高,0.06,5,64.8,200 
2014年5月,一层,CK jeans,"444,336 ","42,479 ",10%,2091.9774 ,200 ,212.4,普通服饰,综合服饰,综合服饰,2013/3/20,2018/5/9,保底与流水两者取高,0,5,212.4,200 
2014年5月,一层,Tommy Hilfiger,"612,735 ","61,274 ",10%,3273.1590 ,327 ,187.2,普通服饰,综合服饰,综合服饰,2013/2/18,2016/5/9,纯扣,0.1,3,187.2,327 
2014年5月,一层,MUJI 无印良品,"1,858,872 ","148,710 ",8%,1971.8175 ,158 ,942.72,快时尚,MUJI 无印良品,快时尚,2013/1/20,2018/5/9,纯扣,0.08,5,942.72,158 
2014年5月,一层,T-world,"1,235,154 ","43,971 ",4%,8950.3913 ,319 ,138,电器,电器/家用电器/IT器材,电器/家用电器/IT器材,2014/3/10,2017/4/9,保底与流水两者取高,0.03,3,138,319 
2014年5月,一层,Starbucks 星巴克（01-38）,"980,973 ","78,478 ",8%,3749.8979 ,300 ,261.6,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/1/14,2023/5/13,保底与流水两者取高,0.08,10,261.6,300 
2014年5月,一层,Massimo Dutti,"334,491 ",0 ,0%,546.5546 ,0 ,612,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,612,0 
2014年5月,一层,ZARA Home,"368,948 ",0 ,0%,774.4508 ,0 ,476.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,476.4,0 
2014年5月,一层,Oysho,"583,528 ",0 ,0%,2043.1657 ,0 ,285.6,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,285.6,0 
2014年5月,一层,Uniqlo 优衣库,"2,380,690 ","215,214 ",9%,1914.9696 ,173 ,1243.2,快时尚,Uniqlo 优衣库,快时尚,2013/1/7,2023/8/30,纯扣,0.08,10,1243.2,173 
2014年5月,一层,Bershka,"632,649 ",0 ,0%,913.7046 ,0 ,692.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,692.4,0 
2014年5月,一层,Dazzle 地素,"188,816 ","33,269 ",18%,1622.1340 ,286 ,116.4,普通服饰,女装,女装,2013/4/20,2016/5/19,保底与流水两者取高,0.12,3,116.4,286 
2014年5月,一层,STACCATO 思加图,"237,627 ","26,994 ",11%,3667.0759 ,417 ,64.8,普通服饰,服饰其它相关,鞋,2013/6/24,2015/7/13,保底与流水两者取高,0.1,2,64.8,417 
2014年5月,一层,Joy&Peace 真美诗,"168,327 ","24,710 ",15%,2984.5128 ,438 ,56.4,普通服饰,服饰其它相关,鞋,2013/6/24,2015/7/13,纯扣,0.13,2,56.4,438 
2014年5月,一层,Pull&Bear,"391,171 ",0 ,0%,729.2519 ,0 ,536.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,536.4,0 
2014年5月,一层,Adidas Originals 三叶草,"391,674 ","56,871 ",15%,3296.9192 ,479 ,118.8,普通服饰,运动服饰,运动服饰/运动配饰,2013/2/27,2015/5/9,保底与流水两者取高,0.13,2,118.8,479 
2014年5月,一层,Clarks 其乐,"311,672 ","33,505 ",11%,6659.6538 ,716 ,46.8,普通服饰,服饰其它相关,鞋,2013/1/20,2017/5/9,保底与流水两者取高,0.1,4,46.8,716 
2014年5月,一层,暇步士,"243,544 ","26,644 ",11%,5340.8868 ,584 ,45.6,普通服饰,服饰其它相关,鞋,2013/1/20,2017/5/9,保底与流水两者取高,0.1,4,45.6,584 
2014年5月,一层,Stradivarius,"133,407 ",0 ,0%,314.0476 ,0 ,424.8,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0,15,424.8,0 
2014年5月,一层,Mo&Co 摩安珂,"178,347 ","41,056 ",23%,934.7340 ,215 ,190.8,普通服饰,女装,女装,2013/3/10,2016/5/9,保底与流水两者取高,0.17,3,190.8,215 
2014年5月,一层,Earth Music&Ecology,"269,790 ","52,285 ",19%,1479.1118 ,287 ,182.4,普通服饰,女装,女装,2014/3/4,2016/3/3,保底与流水两者取高,0.16,1,182.4,287 
2014年5月,一层,Dr. Martens,"173,374 ","25,209 ",15%,1444.7800 ,210 ,120,普通服饰,服饰其它相关,鞋,2014/3/17,2017/3/16,保底与流水两者取高,0.1,2,120,210 
2014年5月,一层,Lenscrafters 亮视点,"118,853 ","50,857 ",43%,1193.3012 ,511 ,99.6,其它,其它的其它,眼镜,2013/1/16,2016/5/9,保底与流水两者取高,0.16,3,99.6,511 
2014年5月,一层,egg,"120,152 ","30,350 ",25%,1125.0225 ,284 ,106.8,其它,其它的其它,眼镜,2013/3/14,2016/5/9,保底与流水两者取高,0.16,3,106.8,284 
2014年5月,一层,City Chain 时间廊,"265,250 ","37,400 ",14%,2376.7957 ,335 ,111.6,珠宝,钟表,钟表,2013/3/14,2016/5/9,保底与流水两者取高,0.12,3,111.6,335 
2014年5月,一层,Amass 阿玛施,"209,562 ","56,519 ",27%,656.5226 ,177 ,319.2,普通服饰,女装,女装,2013/4/10,2016/5/9,保底与流水两者取高,0.06,3,319.2,177 
2014年5月,一层,Springfield,"356,228 ","93,332 ",26%,795.8633 ,209 ,447.6,普通服饰,综合服饰,综合服饰,2013/1/28,2019/5/9,保底与流水两者取高,0.12,6,447.6,209 
2014年5月,一层,Casio 卡西欧,"111,439 ","5,995 ",5%,7738.8333 ,416 ,14.4,珠宝,钟表,钟表,2013/7/26,2014/7/25,纯保底,0,0,14.4,416 
2014年5月,一层,ZARA,"2,659,130 ",0 ,0%,1068.9539 ,0 ,2487.6,快时尚,ZARA,快时尚,2013/6/17,2029/6/16,纯扣,0,15,2487.6,0 
2014年6月,一层,迪卡侬,"6,522,364 ","286,984 ",4%,1826.9926 ,80 ,3570,普通服饰,服饰其它相关,生活特性店,2013/4/1,2033/3/8,纯保底,,19,3570,80 
2014年6月,一层,Jack&Jones 杰克琼斯,"279,465 ","56,117 ",20%,747.1521 ,150 ,374.04,普通服饰,男装,男装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,374.04,150 
2014年6月,一层,Vero Moda,"178,640 ","54,003 ",30%,496.2227 ,150 ,360,普通服饰,女装,女装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,360,150 
2014年6月,一层,Selected 思莱德,"191,841 ","56,248 ",29%,511.5747 ,150 ,375,普通服饰,男装,男装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,375,150 
2014年6月,一层,Only,"309,662 ","54,501 ",18%,852.2193 ,150 ,363.36,普通服饰,女装,女装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.12,5,363.36,150 
2014年6月,一层,Mothercare,"844,072 ","87,024 ",10%,1212.7471 ,125 ,696,儿童,儿童零售,母婴用品,2012/12/3,2018/5/9,保底(含物管费)与流水两者取高,0.1,5,696,125 
2014年6月,一层,Ochirly 欧时力,"594,455 ","175,007 ",29%,883.0285 ,260 ,673.2,普通服饰,女装,女装,2012/12/15,2018/5/9,保底与流水两者取高,0.15,5,673.2,260 
2014年6月,一层,LEE,"249,724 ","41,504 ",17%,1564.6842 ,260 ,159.6,普通服饰,综合服饰,中性服装/休闲服饰,2013/3/6,2017/5/9,保底与流水两者取高,0.13,4,159.6,260 
2014年6月,一层,Less,"132,413 ","48,675 ",37%,707.3333 ,260 ,187.2,普通服饰,女装,女装,2013/1/14,2016/5/9,保底与流水两者取高,0.18,3,187.2,260 
2014年6月,一层,Belvio,"166,829 ","20,220 ",12%,2356.3424 ,286 ,70.8,普通服饰,服饰其它相关,鞋,2013/7/18,2015/8/6,保底与流水两者取高,0.1,2,70.8,286 
2014年6月,一层,J.Linderberg,"95,471 ","37,673 ",39%,691.8174 ,273 ,138,普通服饰,综合服饰,综合服饰,2013/3/1,2016/5/9,保底与流水两者取高,0.13,3,138,273 
2014年6月,一层,CK Underwear,"180,173 ","14,053 ",8%,2780.4444 ,217 ,64.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/3/20,2018/5/9,保底与流水两者取高,0.06,5,64.8,217 
2014年6月,一层,CK jeans,"380,700 ","42,486 ",11%,1792.3751 ,200 ,212.4,普通服饰,综合服饰,综合服饰,2013/3/20,2018/5/9,保底与流水两者取高,0,5,212.4,200 
2014年6月,一层,Tommy Hilfiger,"640,573 ","64,057 ",10%,3421.8622 ,342 ,187.2,普通服饰,综合服饰,综合服饰,2013/2/18,2016/5/9,纯扣,0.1,3,187.2,342 
2014年6月,一层,MUJI 无印良品,"1,580,506 ","126,440 ",8%,1676.5377 ,134 ,942.72,快时尚,MUJI 无印良品,快时尚,2013/1/20,2018/5/9,纯扣,0.08,5,942.72,134 
2014年6月,一层,Bose,"252,156 ","32,024 ",13%,2284.0217 ,290 ,110.4,电器,电器/家用电器/IT器材,电器/家用电器/IT器材,2014/4/16,2015/4/15,保底与流水两者取高,0.08,0,110.4,290 
2014年6月,一层,T-world,"1,321,622 ","46,521 ",4%,9576.9739 ,337 ,138,电器,电器/家用电器/IT器材,电器/家用电器/IT器材,2014/3/10,2017/4/9,保底与流水两者取高,0.03,3,138,337 
2014年6月,一层,Starbucks 星巴克（01-38）,"997,923 ","79,834 ",8%,3814.6912 ,305 ,261.6,餐饮,轻餐,咖啡店/面包店/冰激凌,2013/1/14,2023/5/13,保底与流水两者取高,0.08,10,261.6,305 
2014年6月,一层,Massimo Dutti,"502,799 ","20,363 ",4%,821.5671 ,33 ,612,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0.06,15,612,33 
2014年6月,一层,ZARA Home,"556,135 ","20,966 ",4%,1167.3688 ,44 ,476.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0.06,15,476.4,44 
2014年6月,一层,Oysho,"715,265 ","23,389 ",3%,2504.4284 ,82 ,285.6,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0.06,15,285.6,82 
2014年6月,一层,Uniqlo 优衣库,"2,149,806 ","196,922 ",9%,1729.2521 ,158 ,1243.2,快时尚,Uniqlo 优衣库,快时尚,2013/1/7,2023/8/30,纯扣,0.08,10,1243.2,158 
2014年6月,一层,Bershka,"745,982 ","21,111 ",3%,1077.3859 ,30 ,692.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0.06,15,692.4,30 
2014年6月,一层,Dazzle 地素,"204,410 ","34,341 ",17%,1756.1031 ,295 ,116.4,普通服饰,女装,女装,2013/4/20,2016/5/19,保底与流水两者取高,0.12,3,116.4,295 
2014年6月,一层,STACCATO 思加图,"222,801 ","25,511 ",11%,3438.2944 ,394 ,64.8,普通服饰,服饰其它相关,鞋,2013/6/24,2015/7/13,保底与流水两者取高,0.1,2,64.8,394 
2014年6月,一层,Joy&Peace 真美诗,"166,351 ","24,454 ",15%,2949.4872 ,434 ,56.4,普通服饰,服饰其它相关,鞋,2013/6/24,2015/7/13,纯扣,0.13,2,56.4,434 
2014年6月,一层,Pull&Bear,"416,699 ","11,709 ",3%,776.8437 ,22 ,536.4,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0.06,15,536.4,22 
2014年6月,一层,Adidas Originals 三叶草,"315,053 ","46,911 ",15%,2651.9596 ,395 ,118.8,普通服饰,运动服饰,运动服饰/运动配饰,2013/2/27,2015/5/9,保底与流水两者取高,0.13,2,118.8,395 
2014年6月,一层,Clarks 其乐,"362,956 ","38,618 ",11%,7755.4641 ,825 ,46.8,普通服饰,服饰其它相关,鞋,2013/1/20,2017/5/9,保底与流水两者取高,0.1,4,46.8,825 
2014年6月,一层,暇步士,"265,840 ","28,870 ",11%,5829.8289 ,633 ,45.6,普通服饰,服饰其它相关,鞋,2013/1/20,2017/5/9,保底与流水两者取高,0.1,4,45.6,633 
2014年6月,一层,Stradivarius,"136,681 ","3,909 ",3%,321.7540 ,9 ,424.8,快时尚,快时尚其它,快时尚,2013/6/17,2029/6/16,纯扣,0.06,15,424.8,9 
2014年6月,一层,Mo&Co 摩安珂,"219,118 ","46,782 ",21%,1148.4182 ,245 ,190.8,普通服饰,女装,女装,2013/3/10,2016/5/9,保底与流水两者取高,0.17,3,190.8,245 
2014年6月,一层,Earth Music&Ecology,"254,284 ","49,814 ",20%,1394.0987 ,273 ,182.4,普通服饰,女装,女装,2014/3/4,2016/3/3,保底与流水两者取高,0.16,1,182.4,273 
2014年6月,一层,Dr. Martens,"142,554 ","25,204 ",18%,1187.9500 ,210 ,120,普通服饰,服饰其它相关,鞋,2014/3/17,2017/3/16,保底与流水两者取高,0.1,2,120,210 
2014年6月,一层,Lenscrafters 亮视点,"138,827 ","51,297 ",37%,1393.8434 ,515 ,99.6,其它,其它的其它,眼镜,2013/1/16,2016/5/9,保底与流水两者取高,0.16,3,99.6,515 
2014年6月,一层,egg,"99,214 ","30,974 ",31%,928.9663 ,290 ,106.8,其它,其它的其它,眼镜,2013/3/14,2016/5/9,保底与流水两者取高,0.16,3,106.8,290 
2014年6月,一层,City Chain 时间廊,"240,464 ","34,435 ",14%,2154.6989 ,309 ,111.6,珠宝,钟表,钟表,2013/3/14,2016/5/9,保底与流水两者取高,0.12,3,111.6,309 
2014年6月,一层,Amass 阿玛施,"224,154 ","57,451 ",26%,702.2368 ,180 ,319.2,普通服饰,女装,女装,2013/4/10,2016/5/9,保底与流水两者取高,0.06,3,319.2,180 
2014年6月,一层,Springfield,"359,056 ","94,898 ",26%,802.1796 ,212 ,447.6,普通服饰,综合服饰,综合服饰,2013/1/28,2019/5/9,保底与流水两者取高,0.12,6,447.6,212 
2014年6月,一层,Casio 卡西欧,"99,372 ","6,002 ",6%,6900.8333 ,417 ,14.4,珠宝,钟表,钟表,2013/7/26,2014/7/25,纯保底,0,0,14.4,417 
2014年6月,一层,ZARA,"2,565,382 ","63,621 ",2%,1031.2677 ,26 ,2487.6,快时尚,ZARA,快时尚,2013/6/17,2029/6/16,纯扣,0.05,15,2487.6,26 
2014年7月,一层,迪卡侬,"7,288,849 ","298,843 ",4%,2041.6945 ,84 ,3570,普通服饰,服饰其它相关,生活特性店,2013/4/1,2033/3/8,纯保底,,19,3570,84 
2014年7月,一层,Jack&Jones 杰克琼斯,"315,620 ","56,117 ",18%,843.8130 ,150 ,374.04,普通服饰,男装,男装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.15,5,374.04,150 
2014年7月,一层,Vero Moda,"233,083 ","54,005 ",23%,647.4540 ,150 ,360,普通服饰,女装,女装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.15,5,360,150 
2014年7月,一层,Selected 思莱德,"197,932 ","56,252 ",28%,527.8192 ,150 ,375,普通服饰,男装,男装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.15,5,375,150 
2014年7月,一层,Only,"347,606 ","54,505 ",16%,956.6446 ,150 ,363.36,普通服饰,女装,女装,2013/4/20,2018/7/18,保底(含物管费)与流水两者取高,0.15,5,363.36,150 
2014年7月,一层,Mothercare,"824,802 ","87,017 ",11%,1185.0597 ,125 ,696,儿童,儿童零售,母婴用品,2012/12/3,2018/5/9,保底(含物管费)与流水两者取高,0.1,5,696,125 
2014年7月,一层,Ochirly 欧时力,"668,825 ","175,031 ",26%,993.5009 ,260 ,673.2,普通服饰,女装,女装,2012/12/15,2018/5/9,保底与流水两者取高,0.15,5,673.2,260 
2014年7月,一层,LEE,"176,701 ","41,489 ",23%,1107.1504 ,260 ,159.6,普通服饰,综合服饰,中性服装/休闲服饰,2013/3/6,2017/5/9,保底与流水两者取高,0.13,4,159.6,260 
2014年7月,一层,Less,"148,715 ","48,674 ",33%,794.4167 ,260 ,187.2,普通服饰,女装,女装,2013/1/14,2016/5/9,保底与流水两者取高,0.18,3,187.2,260 
2014年7月,一层,Belvio,"188,815 ","22,412 ",12%,2666.8847 ,317 ,70.8,普通服饰,服饰其它相关,鞋,2013/7/18,2015/8/6,保底与流水两者取高,0.1,2,70.8,317 
2014年7月,一层,J.Linderberg,"74,610 ","37,671 ",50%,540.6522 ,273 ,138,普通服饰,综合服饰,综合服饰,2013/3/1,2016/5/9,保底与流水两者取高,0.13,3,138,273 
2014年7月,一层,CK Underwear,"156,175 ","12,963 ",8%,2410.1111 ,200 ,64.8,普通服饰,综合服饰,内衣裤/保暖内衣,2013/3/20,2018/5/9,保底与流水两者取高,0.06,5,64.8,200 
2014年7月,一层,CK jeans,"398,401 ","42,470 ",11%,1875.7130 ,200 ,212.4,普通服饰,综合服饰,综合服饰,2013/3/20,2018/5/9,保底与流水两者取高,0,5,212.4,200 
2014年7月,一层,Tommy Hilfiger,"391,907 ","39,191 ",10%,2093.5224 ,209 ,187.2,普通服饰,综合服饰,综合服饰,2013/2/18,2016/5/9,纯扣,0.1,3,187.2,209 
2014年7月,一层,MUJI 无印良品,"1,487,318 ","118,985 ",8%,1577.6879 ,126 ,942.72,快时尚,MUJI 无印良品,快时尚,2013/1/20,2018/5/9,纯扣,0.08,5,942.72,126 
