年龄,身高,学历,工资,家乡,婚姻,住房,自我介绍,对象年龄,对象身高,对象学历,对象薪水,对象家乡,对象婚姻,对象住房,最低工资,最高工资,平均工资,对象最低年龄,对象最高年龄,对象平均年龄,对象最低身高,对象最高身高,对象平均身高,对象最低薪水,对象最高薪水,对象平均薪水
34,166,初中,5000-10000,以后告诉你,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",28 - 39,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,5000,10000,7500,28,39,33.5,160,211,185.5,0,0,0
32,162,本科,2000-5000,以后告诉你,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",26 - 37,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,2000,5000,3500,26,37,31.5,160,211,185.5,0,0,0
27,168,本科,10000-20000,以后告诉你,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",22 - 33,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,10000,20000,15000,22,33,27.5,160,211,185.5,0,0,0
29,166,本科,10000-20000,以后告诉你,未婚,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",23 - 34,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,10000,20000,15000,23,34,28.5,160,211,185.5,0,0,0
59,161,大专,2000以下,海南省,未婚,住亲朋家,"['安度晚年', '有个', '健康', '身体', '性格开朗', '坦诚', '快乐']",52 - 57,170 - 178,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,丧偶,住单位房,2000,2000,2000,52,57,54.5,170,178,174,0,0,0
68,163,高中,2000以下,广东省,丧偶,已购房(无贷款),"['两个', '女儿', '事业有成', '幸福', '家', '爱', '摄影', '画画', '刺绣', '手工艺', '游泳', '旅游', '英国', '西班牙', '泰国']",58 - 66,163 - 183,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",广东省,不限,"以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",2000,2000,2000,58,66,62,163,183,173,0,0,0
54,164,大专,2000-5000,内蒙古自治区,丧偶,以后告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",49 - 60,164 - 184,不限,0-0,内蒙古自治区,不限,不限,2000,5000,3500,49,60,54.5,164,184,174,0,0,0
66,160,初中,2000-5000,黑龙江省,丧偶,以后告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",61 - 72,160 - 180,不限,0-0,黑龙江省,不限,不限,2000,5000,3500,61,72,66.5,160,180,170,0,0,0
30,161,高中,2000-5000,西藏自治区,未婚,以后告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",24 - 35,161 - 181,不限,0-0,西藏自治区,不限,不限,2000,5000,3500,24,35,29.5,161,181,171,0,0,0
32,163,大专,5000-10000,西藏自治区,未婚,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",26 - 37,172 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","5000-10000,10000-20000",西藏自治区,不限,"以后再告诉你,已购房(有贷款)",5000,10000,7500,26,37,31.5,172,211,191.5,10000,10000,10000
30,163,本科,5000-10000,以后告诉你,未婚,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",24 - 35,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,5000,10000,7500,24,35,29.5,160,211,185.5,0,0,0
31,168,本科,2000-5000,首尔（汉城）,未婚,租房,"['麻烦', '大学', '学历', '离异', '发消息', '...&']",22 - 31,173 - 186,不限,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",首尔（汉城）,未婚,"以后再告诉你,与父母同住,需要时购置,已购房(无贷款),住单位房,住亲朋家",2000,5000,3500,22,31,26.5,173,186,179.5,0,0,0
27,158,本科,2000-5000,以后告诉你,未婚,以后再告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",21 - 32,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,未婚,以后再告诉你,2000,5000,3500,21,32,26.5,160,211,185.5,0,0,0
27,168,大专,5000-10000,首尔（汉城）,未婚,已购房(无贷款),"['想', '找', '理想', '男孩', '不求', '不求', '有钱', '舍得', '花钱', '不求', '花心', '希望', '好好', '珍惜', '眼前', '体贴', '希望', '遇见', '白马王子']",20 - 31,168 - 188,不限,0-0,不限,不限,不限,5000,10000,7500,20,31,25.5,168,188,178,0,0,0
34,171,大专,2000-5000,以后告诉你,离异,租房,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放']",31 - 40,175 - 191,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,2000,5000,3500,31,40,35.5,175,191,183,0,0,0
28,160,中专/职高/技校,5000-10000,以后告诉你,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",20 - 40,170 - 178,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",5000-10000,云南省,未婚,不限,5000,10000,7500,20,40,30,170,178,174,5000,10000,7500
33,175,本科,20000-50000,以后告诉你,未婚,以后再告诉你,"['简单', '善良', '保守', '追求', '安定', '舒适', '生活', '中', '带有', 'spices', '喜欢', '旅行', '园艺', '电影', '平时', '空闲', '时间', '会健', '健身', '17', '岁', '移民', '澳洲', '现居', '悉尼', '本科毕业', '一家', '建筑', '公司', '工作', '寻', '爱好', '将心比心', '人生', '伴侣']",25 - 36,175 - 195,本科,20000-50000,澳大利亚,未婚,"已购房(有贷款),已购房(无贷款),以后再告诉你",20000,50000,35000,25,36,30.5,175,195,185,20000,50000,35000
27,164,本科,5000-10000,以后告诉你,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",21 - 32,170 - 175,"高中,大专","2000-5000,5000-10000",不限,未婚,不限,5000,10000,7500,21,32,26.5,170,175,172.5,5000,5000,5000
29,163,本科,10000-20000,以后告诉你,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",25 - 38,173 - 185,"大专,本科,硕士,博士",10000-20000,广东省,未婚,不限,10000,20000,15000,25,38,31.5,173,185,179,10000,20000,15000
31,173,本科,5000-10000,加拿大,未婚,以后告诉你,"['国家', '加拿大', '网', '真心', '寻找', '谱', '希望', '生活', '中', '相互', '扶持', '幸福', '安逸', '美好生活', '愿望', '并不大', '希望', '相伴']",25 - 35,178 - 192,不限,0-0,不限,不限,不限,5000,10000,7500,25,35,30,178,192,185,0,0,0
22,157,中专/职高/技校,2000以下,以后告诉你,未婚,与父母同住,"['希望', '找到', '在生活中', '指引', '导师', '希望', '步入', '爱', '殿堂']",18 - 28,158 - 177,"大专,本科,硕士,博士","2000-5000,5000-10000,10000-20000,20000-50000",不限,未婚,"与父母同住,已购房(无贷款)",2000,2000,2000,18,28,23,158,177,167.5,5000,5000,5000
28,163,硕士,10000-20000,英国,未婚,与父母同住,,25 - 35,178 - 190,"本科,硕士,博士",0-0,北京市,未婚,已购房(无贷款),10000,20000,15000,25,35,30,178,190,184,0,0,0
31,162,硕士,20000-50000,新加坡,未婚,租房,"['新加坡', '六年', '上学', '工作', '希望', '有缘']",28 - 45,172 - 188,"本科,硕士,博士",20000-50000,不限,不限,不限,20000,50000,35000,28,45,36.5,172,188,180,20000,50000,35000
25,162,本科,5000-10000,以后告诉你,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",20 - 31,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,5000,10000,7500,20,31,25.5,160,211,185.5,0,0,0
63,162,本科,10000-20000,美国,离异,以后再告诉你,"['大气', '女人', '相处', '人缘', '喜欢', '友好', '对话', '懂得', '尊重', '热爱生活', '脚踏实地', '性格', '开朗', '果断', '幽默', '喜欢', '笑', '张扬', '心态', '年轻', '阳光', '知书达理', '智商', '不高', '情商', '真诚', '善解人意', '性格', '温和', '女人', '任性', '坚强', '软弱', '阶段', '喜欢', '唱歌', '旅游', '摄影', '读书', '音乐', '喜欢', '背靠', '背', '坐在', '沙滩', '听听', '音乐', '聊聊', '心愿', '喜欢', '一种', '快乐', '生活']",52 - 66,170 - 185,不限,"5000-10000,10000-20000,20000-50000",不限,"离异,丧偶",已购房(无贷款),10000,20000,15000,52,66,59,170,185,177.5,10000,10000,10000
37,160,本科,10000-20000,神奈川县,未婚,以后告诉你,"['现', '定居', '日本', '东京', '网', '真心', '寻找', '谱', '希望', '生活', '中', '相互', '扶持', '幸福', '安逸', '美好生活', '愿望', '并不大', '希望', '相伴']",32 - 46,160 - 180,不限,0-0,不限,不限,不限,10000,20000,15000,32,46,39,160,180,170,0,0,0
33,169,大专,5000-10000,以后告诉你,未婚,与父母同住,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",27 - 38,160 - 196,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",新加坡,未婚,与父母同住,5000,10000,7500,27,38,32.5,160,196,178,0,0,0
33,163,硕士,20000-50000,新加坡,未婚,租房,"['新加坡', '网', '真心', '寻找', '谱', '希望', '生活', '中', '相互', '扶持', '幸福', '安逸', '美好生活', '愿望', '并不大', '希望', '相伴', '身体健康', '受过', '教育', '上进心', '较强', '家庭', '观念', '善解人意', '通情达理']",28 - 39,162 - 182,不限,0-0,不限,不限,不限,20000,50000,35000,28,39,33.5,162,182,172,0,0,0
67,150,初中,2000-5000,广东省,未婚,以后再告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",62 - 73,150 - 170,不限,0-0,广东省,不限,不限,2000,5000,3500,62,73,67.5,150,170,160,0,0,0
45,165,大专,2000以下,以后告诉你,离异,以后再告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",39 - 50,160 - 211,本科,"2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,离异,以后再告诉你,2000,2000,2000,39,50,44.5,160,211,185.5,0,0,0
27,169,本科,10000-20000,以后告诉你,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",21 - 32,175 - 211,"本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,10000,20000,15000,21,32,26.5,175,211,193,0,0,0
68,165,初中,2000-5000,重庆市,丧偶,以后告诉你,"['来到', '希望', '朋友', '期待', '快快', '发信']",63 - 74,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",重庆市,不限,不限,2000,5000,3500,63,74,68.5,160,211,185.5,0,0,0
37,165,大专,10000-20000,以后告诉你,离异,以后告诉你,"['非诚', '勿扰', '希望', '真诚', '善良', '阳光']",31 - 42,170 - 211,"大专,本科,硕士,博士","10000-20000,20000-50000",不限,"未婚,离异",以后再告诉你,10000,20000,15000,31,42,36.5,170,211,190.5,20000,20000,20000
32,170,本科,10000-20000,以后告诉你,未婚,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",26 - 37,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,10000,20000,15000,26,37,31.5,160,211,185.5,0,0,0
31,164,本科,5000-10000,以后告诉你,未婚,以后告诉你,"['喜欢', '旅行', '读书', '收藏', '生活', '喜静', '个性', '平庸', '单身', '不定期', '计划', '世界', '角落', '找到', '安家']",27 - 40,176 - 188,"本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限,5000,10000,7500,27,40,33.5,176,188,182,0,0,0
37,162,本科,10000-20000,以后告诉你,离异,已购房(有贷款),"['懂', '美', '珍惜', '看透', '不安', '焦虑', '伸出', '双手', '拥入', '怀里', '轻轻地', '告诉', '一生', '遇见', '爱上', '几个', '难过', '失意', '请', '依然', '始终', '穿越', '海', '拥抱', '爱', '生命', '嫁给', '爱情', '晚一点', '关系']",32 - 43,173 - 211,"本科,硕士,博士",0-0,不限,不限,已购房(无贷款),10000,20000,15000,32,43,37.5,173,211,192,0,0,0
26,172,本科,10000-20000,以后告诉你,未婚,租房,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",22 - 27,180 - 192,"本科,硕士,博士","10000-20000,20000-50000",不限,未婚,已购房(无贷款),10000,20000,15000,22,27,24.5,180,192,186,20000,20000,20000
37,165,初中,5000-10000,以后告诉你,未婚,以后告诉你,"['新加坡', '工作', '希望', '有缘', '非诚', '勿扰']",39 - 44,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,5000,10000,7500,39,44,41.5,160,211,185.5,0,0,0
28,160,大专,5000-10000,以后告诉你,未婚,以后告诉你,"['希望', '过客', '盼望', '建成', '家园', '期待', '到来']",22 - 33,170 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","10000-20000,20000-50000",不限,不限,不限,5000,10000,7500,22,33,27.5,170,211,190.5,20000,20000,20000
33,167,本科,2000-5000,以后告诉你,未婚,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",27 - 38,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,2000,5000,3500,27,38,32.5,160,211,185.5,0,0,0
66,163,初中,2000-5000,广西壮族自治区,离异,以后告诉你,,63 - 73,168 - 188,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",2000-5000,北京市,不限,已购房(无贷款),2000,5000,3500,63,73,68,168,188,178,2000,5000,3500
33,165,本科,5000-10000,以后告诉你,未婚,以后告诉你,"['性格', '乐观', '外柔', '内坚', '偏', '外向', '被动', '爱笑', '爱闹', '安静', '爱', '出游', '爱宅']",30 - 45,175 - 175,"高中,大专,本科,硕士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,未婚,不限,5000,10000,7500,30,45,37.5,175,175,175,0,0,0
67,160,初中,2000以下,重庆市,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",63 - 74,160 - 180,不限,0-0,重庆市,不限,不限,2000,2000,2000,63,74,68.5,160,180,170,0,0,0
26,165,大专,5000-10000,以后告诉你,未婚,以后再告诉你,"['期望', '奢华', '爱情', '物质', '希望', '一句', '简单', '问候', '关心']",18 - 29,165 - 185,"本科,硕士,博士",5000-10000,不限,未婚,"与父母同住,已购房(无贷款),需要时购置",5000,10000,7500,18,29,23.5,165,185,175,5000,10000,7500
24,160,初中,2000-5000,以后告诉你,离异,以后告诉你,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",18 - 29,160 - 180,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",不限,不限,不限,2000,5000,3500,18,29,23.5,160,180,170,0,0,0
28,165,高中,2000-5000,新加坡,未婚,住单位房,"['幸福', '两个', '牵手', '偕老', '一辈子', '迎接', '心爱', '期待', '快快', '发信']",24 - 35,160 - 180,不限,0-0,江西省,不限,不限,2000,5000,3500,24,35,29.5,160,180,170,0,0,0
31,162,硕士,5000-10000,德国,未婚,租房,,29 - 39,170 - 190,"本科,硕士,博士","10000-20000,20000-50000,>50000",不限,"未婚,离异",以后再告诉你,5000,10000,7500,29,39,34,170,190,180,20000,20000,20000
67,165,初中,2000以下,黑龙江省,离异,以后告诉你,"['希望', '过客', '盼望', '找到', '爱', '我会', '努力', '寻找', '珍惜', '放手']",61 - 72,160 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士","2000以下,2000-5000,5000-10000,10000-20000,20000-50000",黑龙江省,不限,不限,2000,2000,2000,61,72,66.5,160,211,185.5,0,0,0
29,165,本科,5000-10000,新南威尔士州,未婚,以后再告诉你,"['独立', '女孩', '常住', '地点', '澳大利亚', '新南威尔士州', '平时', '业余时间', '喜欢', '旅行', '希望', '学识渊博', '成熟', '稳重', '男士', '希望', '网能', '找到', '牵手', '一辈子']",26 - 33,173 - 193,"本科,硕士,博士",2000-5000,新南威尔士州,未婚,以后再告诉你,5000,10000,7500,26,33,29.5,173,193,183,2000,5000,3500
26,165,初中,2000以下,以后告诉你,未婚,与父母同住,"['希望', '找到', '真诚', '自信', '阳光', '相扶', '相持', '生活']",27 - 35,165 - 211,"初中,中专/职高/技校,高中,大专,本科,硕士,博士",5000-10000,不限,不限,不限,2000,2000,2000,27,35,31,165,211,188,5000,10000,7500
